Taxa	M00002	M00003	M00004	M00005	M00006	M00013	M00014	M00018	M00020	M00027	M00033	M00035	M00036	M00038	M00040	M00044	M00046	M00064	M00088	M00095	M00097	M00117	M00129	M00134	M00135	M00159	M00175	M00190	M00192	M00193	M00198	M00200	M00207	M00209	M00211	M00212	M00215	M00216	M00217	M00218	M00221	M00223	M00227	M00230	M00237	M00238	M00239	M00243	M00244	M00245	M00246	M00260	M00268	M00269	M00274	M00276	M00280	M00283	M00303	M00305	M00306	M00307	M00331	M00332	M00336	M00344	M00348	M00349	M00356	M00358	M00364	M00365	M00367	M00448	M00449	M00455	M00467	M00473	M00479	M00481	M00501	M00502	M00504	M00505	M00507	M00515	M00530	M00531	M00537	M00538	M00540	M00542	M00546	M00549	M00550	M00555	M00568	M00580
Capnocytophaga	0.11370932224671114	0.07118311150002934	0.050797845291973634	0.05281088335732919	0.02006087868008234	0.005615309605713614	0.029844687230758105	0.0731615560264844	0.08040118748215802	0.00881617913357597	0.11924703256165316	0.0635442373164728	0.03366032308191594	0.006354549689916364	0.005327000124812052	0.004329770514478789	0.009303637634909932	0.006683930563556748	0.010130913552179356	0.012909822878628591	0.007809457667965717	0.015092544726471426	0.021640125463750663	0.006052609724896653	0.039636098262674696	0.021110875808140275	0.013600254133563403	0.014378901161949287	0.002828078036485969	0.0032605197652902655	0.013165833060530738	0.004290633480872246	0.017814772831835336	0.004758343525018538	0.008409738790317181	0.01162356402585618	0.004576918632449332	0.00604338778019626	0.0015403796606383736	0.0	0.016364633273972508	0.012154658070406632	0.0033649751584332553	0.004071241167195084	0.016223964878469433	0.009306021845003202	0.014987684467463552	0.014082584333942025	0.009866311216922224	0.011871251964979915	0.010795613332145262	0.09960887882961761	0.006655005146764787	0.0029897094867713985	0.0019604504880153147	0.011256980477741527	0.004894873291680454	0.004393154514882959	0.0038570221395693633	0.004894288485431157	0.004106914348401969	0.023821902624575415	0.005069955285699623	0.0018249553785636796	0.02190337824612482	0.02388506169949909	0.005007066121352552	0.004603864705012921	-0.0004181814533407613	0.005872669340498735	-0.02609549436653918	0.005143280992341779	0.005727592405577916	0.01125522605899364	0.003260699705674663	0.0028883130801631756	0.0	0.006857078198443643	-0.0001397686935810833	0.007304904830113956	0.0	0.0041548684608440165	0.0031637568235802875	0.004518932843577103	0.004883222151790685	0.0	0.0028572733638545355	0.012745762233153792	0.004147265979603204	0.004485823812847887	0.0016726808282669422	2.8880431695865895e-05	0.0036606172099990374	0.061940923506391264	0.0038196395247106934	0.003402897594445116	0.0014941799669442074	0.014240796916923905
Citrobacter	-0.012004992655683671	-0.014866944469532543	-0.007423980379489282	-0.0037603041829554844	-0.0025193903070513403	-0.059677408425953773	-0.00013495528829843683	-0.023417441625544978	-0.0024348633114804254	-0.010757241045172403	-0.015040227059707745	-0.010475454403205266	-0.0003225431390332667	0.0024300049211016758	-0.016038896193116183	-0.13937754817049747	0.0030936250587611986	-0.014275075560151698	-0.01815481517325129	-0.011051173663086404	0.0016448350537813653	-0.019812740889997606	-0.005268969350843725	-0.01012236638392045	-0.0013277351113761327	0.008721080640421668	0.003156019387051176	-0.0269847147611376	-0.038992586462971636	-0.008902010696933763	-0.01784234869574431	0.0022812841933967996	0.0019645891168564647	-0.03256682536592979	-0.005907487804879723	-0.016301384228856648	-0.012458397439270304	0.003801195635309911	-0.037936831242612934	0.0	-0.00391230882267562	-0.014338819441324662	-0.030001010439703792	-0.046086871073147836	-0.012636088568863264	-0.02067636476491541	-0.008780370997080782	0.002724747270745466	-0.012767175138897125	-0.00207808651431545	-0.0019658936846433496	-0.013644879348894095	-0.017267574122881255	-0.04569581563275505	-0.025686714798283227	-0.008020932604729376	-0.026886197400679757	-0.023721810785754072	-0.014099858610844219	-0.08855604071797554	-0.023274389019948636	-0.009908462251967426	-0.014743775276412161	0.0026532209679472948	-0.008803988172533004	-0.025658059292067863	-0.02778535950151614	-0.03415133540584176	0.0029227266786792743	0.003149991384173845	0.00021561356560480556	-0.011104301061579886	-0.01701187883665182	0.001012299617526585	-0.021175699331619627	-0.015541406015352035	0.0	-0.0796403545518275	0.0012695243970234082	0.0030937150289533947	0.0	-0.03792144633974693	-0.08931903293291887	0.00344239450882046	0.002015782156217669	0.0	-0.01987648477117056	-0.0376490165977685	0.003063709969855044	0.0029866505002366355	0.00235726402070882	0.002013667856700997	0.0022318005876873727	-0.004724199837079029	-0.023171912971034027	-0.021466168097133996	0.0020422333927241645	-0.004746737370224848
Clostridium	0.05972437286628161	0.17319504917818496	0.11991119252046589	0.4797476959817393	0.01068643450391183	0.17099433329190236	0.08941444632174578	-0.15778257044825414	0.2459218692359639	-0.03021414982502313	0.09779107608133376	-0.09546989010769674	-0.11642156366074094	0.5312678669617822	0.017878156832239485	-0.05371580355046635	0.30069266326015553	-0.008836422426820739	0.2406875384091168	0.17259382336881543	-0.10285239422858228	-0.043214347761715594	-0.13424434383968198	-0.12290962911588064	0.038062474616018804	0.2759553589150516	0.06147271862618787	0.44410843353731105	0.07162288579949781	0.28961508334565855	0.19957718857707005	0.7943498409260458	0.3586197465819745	0.15683621898160935	-0.13332642295377203	0.4082675928772612	0.15874228248844044	0.44783256970300245	0.11586131927391805	0.0	0.29544654633813017	-0.07642769892878708	-0.026356362938820065	-0.0639050177871906	0.08681835642584484	0.12076312027039787	0.27324194788852335	-0.13916665803998313	-0.1709069722352772	0.3093778457938896	0.3362212623681788	0.0631207476217923	0.1347982453279549	0.3314367825023266	0.15818716640257283	0.3539783193217185	0.14403008674949003	0.2353801517862041	0.13084990344330352	-0.07047446128117422	0.09355249035664868	0.169713517635758	-0.08134546963438219	-0.08704346184672664	-0.172526705605435	0.4309087266994173	0.12895270200040404	0.03278437329066689	-0.1809909213471287	0.42425313674640314	-0.29529215748831694	-0.057011906526771294	-0.001566336061087787	0.45127266997192206	-0.048360552785303816	-0.04456237115143259	0.0	-0.05098579302347722	-0.11470079376474362	-0.13489010489419004	0.0	-0.0522582864368432	-0.05134598868794577	-0.08278427294802793	-0.059067680433421366	0.0	-0.11489764854527496	0.6074782878764088	0.24266148442596214	0.21770505767775777	0.6599150751745746	-0.07554230226735716	0.2075754486933653	0.1780164168228389	0.1521858846723257	0.1094443752557117	-0.047349287824987527	0.187808052780236
Collinsella	-0.06502960020458151	-0.033398914688481884	-0.011896668544276113	-0.017594840697004968	-0.043596990989137746	-0.014179617186228604	-0.035092603556627265	-0.018431608469551396	-0.021243851752210347	-0.03610530804001874	-0.03355564276329248	-0.12366029541449254	-0.04332811506975116	-0.01836525545280466	-0.01119314662637636	-0.007348585358426553	0.0675539388722038	-0.043083756027738784	-0.026739815897972048	-0.025672724433396302	-0.008226514493903997	-0.023562968411426813	-0.02537915169625109	-0.026032020395942834	-0.033182311450762884	-0.06634460453376151	-0.031311021423216755	-0.023395218988071856	-0.007454120393875933	-0.009876252923160201	-0.022008103549844404	-0.00825031160974062	-0.022315846592260945	0.09630018002640481	-0.032838580331466784	-0.028160040366928714	-0.013135468120663582	-0.01362751510179969	-0.01613957283818682	0.0	-0.005447695137646957	-0.023853662102421645	-0.009493609695738031	-0.006220089237675015	0.03790237265900075	0.008378384178335837	0.04724699171645732	-0.01433868448603637	-0.030528775587142894	0.06524044534999977	0.06424236102284063	-0.10112951003306829	-0.02099166530347666	-0.01102130355927635	-0.008009551375416204	0.2531739615632572	-0.009716240936334355	-0.014280023920722635	-0.021649932214700355	-0.007706036932033021	-0.007452051079455355	-0.06942104528581271	-0.008494265785888092	-0.009514707705808687	0.01499884077129622	0.035562697810866836	-0.014387808210976984	-0.008285310014506012	-0.02212897850306371	-0.022808433394550236	-0.0026475978309348567	0.21411808107007363	-0.015674471929614305	-0.017490970110111272	-0.007598477567259162	-0.006100383896954299	0.0	-0.006904267564251998	-0.010948877554556188	-0.014263784301030724	0.0	-0.006711596397657924	-0.0064896849185991975	-0.010065235311874117	-0.00839795269513911	0.0	-0.02570398907518542	-0.019245118947414378	-0.01210337506085323	-0.012498839040663744	-0.01821900890538525	-0.008020797649441073	-0.016549117153076474	0.04432516473970002	-0.02633634457105581	-0.007402567473745931	-0.00709572413325138	-0.03719016861755381
Comamonas	-0.010651975920299626	-0.010925845185353252	-0.00883678230758953	-0.017607121628240154	-0.0027713518303045265	-0.0003401772967042629	-0.004014469975917541	-0.01646683941231053	-0.010473744969553484	-0.0015293583120940008	-0.011582177737444665	-0.00911820906878787	-0.0033450467608611843	-0.0005081516455397193	-0.0001614065248049342	-0.0002082360098444898	-0.0007736536827188454	-0.00106632671794206	-0.000353672825534107	-0.0004772018994232785	-0.0009016362811218668	-0.00151388343903578	-0.004417041600911783	-0.0006434668146069508	-0.006100383896954301	-0.00303370491075669	-0.0002664917092933154	-0.00025852934728370707	-0.0004962305950733569	-0.0003618151279281125	-0.0003318550539258583	-0.0004499409311869929	-0.0017160464609068406	-0.0009593521594174964	-0.002401124489405808	-0.0007176022529788945	-0.00024071524922831405	-0.0010632677314072949	-0.0003735562380100755	0.0	-0.0007444583553502851	-0.0005370770623316844	-0.00017922062286032447	-0.0003227680645137641	-0.0006734718737053055	-0.0007109444587561724	-0.0007353713659381908	-0.0004825551258591156	-0.0025668945685323897	-0.00085804572300147	-0.0009079341945757941	-0.018084593438239996	-0.0006723922313989178	-0.00025169161267658645	-0.00040068225095806273	-0.0007392850692988424	-0.00036298474042669815	-0.000532668522913937	-0.0007222357178771416	-0.00020994544349626988	-0.00022119171752114038	-0.004264452154942347	-0.0003399073861276658	-0.00033864780343688064	-0.004285370224628603	-0.0018841557650305927	-0.00048538918691338166	-0.0002503870448897019	-0.0011707821110850509	-0.0008607448287674381	-0.025120172498006382	-0.0005459841113593832	-0.00035758652889476155	-0.00048646882921977	-0.0002500721492170059	-0.0004025266398981422	0.0	-0.0001605518079790422	-0.0006288466583746225	-0.000412423361040027	0.0	-0.00033041553085067643	-0.0004059005221056016	-0.0004922719066166028	-7.980356048047672e-05	0.0	-0.0005714456757516831	-0.0006138666213734968	-0.0002718449357291539	-0.0003444508808337143	-0.0005876852954435984	-0.0003372982505538966	-0.0005902044608251683	-0.00928964727002299	-0.0006229985958816907	-0.0003220483029761728	-0.00021777285021758023	-0.003343742193074298
Coprobacillus	0.00028385595638770917	-0.01744526525247421	0.09527038120649556	-0.021940355995118597	-0.003204243410069812	-0.01846251323057173	-0.049015670739800565	0.0490566071772511	-0.03517510622287372	-0.03518828685603087	0.1448736922566436	-0.09417108041311252	-0.038982959652406356	-0.021183166857572152	-0.02100052736740827	-0.01596880941339319	-0.022476803266104864	-0.04733799656586658	-0.02312737772589554	-0.019384662715514953	-0.02159518535274728	-0.016845074100314952	-0.027906279439831542	-0.0319106727542228	0.016677549602440507	0.012031578847478462	-0.026443454084868673	0.10502791846104924	-0.011384738150664044	-0.016808771127762672	0.025386484266915286	-0.021090587529799417	-0.008331644663488473	0.15473213108174835	-0.028088604034322718	-0.01480661945566314	-0.015739070527613152	-0.02031486453266	-0.017170001449441485	0.0	0.014128514117059605	0.1000101908719211	-0.0210568936928209	-0.01667345595869544	0.003930302861115411	0.08423981071742272	-0.010805105187422255	-0.026128513427076217	-0.027202757521931766	0.026446153190634626	0.02717770082340436	0.049860805740221475	0.37244955966093374	-0.019135580238412143	-0.015782616100637442	0.12809461129230654	-0.014628883340974102	0.07183521545308735	0.41187044922386823	-0.014839098695046975	0.11681887202949154	-0.02317870572054505	-0.02214269895737405	-0.020143201405944375	-0.052065795210633536	0.03503520257400436	-0.01525444608733346	-0.013351036701172294	-0.025191968711381157	-0.020577262598208263	-0.0034266497251856393	-0.022819904594055605	-0.01919941408977731	2.0456800608171153	-0.014632032297701061	-0.013601288790773696	0.0	-0.014894835229114221	-0.01948704879423738	-0.03652128522365063	0.0	-0.012470768340697675	-0.013385045433823491	-0.02054851712180069	-0.013866790827952825	0.0	-0.02355770515518317	-0.026333375554713257	-0.011530759772602957	-0.01627844182984591	-0.014581469049685247	-0.019762807433327187	-0.017796059031857943	0.053460513130101785	0.037734218369780886	-0.01020761314102897	-0.01300834023908645	0.0007609678856188133
Coprococcus	0.025370919423664887	0.029900828630690244	0.028344884126801473	-0.019947111372046758	0.030755545456580366	0.01766596213393825	0.024045388581997628	-0.019200133851314895	0.0527786290434259	0.02419509898181668	-0.0549206393792987	0.030000920469511593	0.023442408353880208	0.020378968294601757	0.01868941805529751	0.011407815504963075	-0.01625828850679334	0.03406793303767333	-0.06961407633317557	-0.04145808462489581	0.027731512341485062	0.018595084308776898	0.04073634374307576	-0.0009237689484028061	0.009017442453525046	-0.0034737941058978978	-0.23585915308947153	0.019007867550585724	-0.02599382804935437	-0.06672023008619214	0.012821697075369716	0.02046808376997482	-0.008313020833703293	0.016651638187087196	0.024910721890567217	-0.007808872861716428	0.016412317475837962	0.023631795608459006	0.016070475730578022	0.0	-0.04282954524968065	0.0170394097154647	-0.02755521574987119	0.01607268000028689	0.01779057085013381	-0.0026488574136256447	-0.03838708706947265	0.024890793492995132	0.03339072740099177	0.002579670335824647	-0.005060058564557739	0.00812678253585145	0.018520903885308863	0.01302466982897057	0.014559831218461399	0.0255155465076247	0.016965274277092757	0.01648051488152477	0.01601374952439657	0.014901672963721344	0.012356911062469896	-0.004309887102002818	0.01656220781604142	0.012701182002919203	0.030998734886094143	0.005844823566013157	-0.0024987421479416836	-0.01834951066916983	0.01711129589903167	0.019882332833663502	0.0008988921902597968	0.018224452102013296	0.01698205371793787	0.020418960045034195	0.016868781245959374	0.007564333879319656	0.0	0.011023552814081324	0.01252708968101422	0.019620744499845025	0.0	0.014651240933735543	0.010303251455336462	0.009990155186484084	0.013956311169190778	0.0	0.028496169004984008	0.018311813158638487	0.01773272001654988	0.014245520352014334	0.015240410737350418	0.013466423472667457	-0.019638198717131624	-0.0011323198539199973	0.010937316384858627	0.0117515916093553	0.021685650381003337	0.02353525759222954
Desulfovibrio	0.009347363148318622	0.004763426840877776	-0.024988051270762205	-0.010787785925423952	-0.007556146591829548	0.15667287809767216	-0.015237666646488351	-0.028006281308460678	-0.055949178616517194	-0.0065931506396279945	-0.014302741394252867	-0.01578162642852325	0.0039403345375455985	-0.0050244303684469525	-0.0070295060717929505	-0.004195490002621846	0.022402802783021234	0.014864155393574387	-0.009538054970684313	-0.008614600917954206	-0.0026341922722972126	0.02552782743885987	0.0019559519784053637	0.006329178095716252	-0.016489062049783672	-0.032730481145539725	-0.006404528131682877	-0.007544495451939788	-0.003742085219035195	-0.006160304044958811	-0.007661501686894534	-0.004113347217144197	-0.009204760393683276	0.0382358921614823	-0.013551130408622774	-0.0073174556719257135	-0.005064332148687187	-0.006100653807530899	-0.00644802871961108	0.0	-0.0075328443120500225	0.02911408428500646	-0.004659781179464573	-0.004573409794953571	0.06479770203418868	0.018337274723030778	0.007339678309398859	0.25092119792078743	-0.013734714585804744	0.0029103107921558203	0.00401878854514309	-0.015465156277463414	-0.007408145625662262	-0.00286788984653401	-0.004824381646092562	0.016120724082921138	-0.0051554269682886344	-0.005561642386066937	-0.008933860144972206	-0.004793926736033221	-0.003930482801499811	-0.012448725643608927	-0.004351048464933845	0.16338672375013513	0.02662816288945313	0.013528008069227642	-0.006148832845453439	-0.004389825617771595	0.1311977282063447	0.08076048344470454	-0.00023495715692758136	-0.005868890592426379	-0.005613060350908641	-0.0043577512442526676	-0.0032137352653468054	-0.002655515207848368	0.0	-0.003179501607215104	-0.006920507183943905	-0.004921594438763542	0.0	-0.002431174533600264	-0.004362474679343112	0.2527457034483901	-0.004377724626920836	0.0	0.05888346646489404	-0.004188652268014729	-0.0023524506154261747	-0.0034012781309855373	-0.006399534786015839	0.1048289943660973	-0.005629254985504448	-0.005651252697497098	-0.010762729226896545	-0.0033432023719211098	-0.002736128500058636	-0.01727958514353982
Dialister	0.006204794305001187	0.0023605479327240804	-0.00032200331788006874	0.0038791098217542063	0.0025884874146601504	5.2362651859794215e-05	0.004285730105397398	0.0014161308252116115	0.005184892206233794	0.004890824633031501	0.004534407716635322	-0.0014976888044399717	0.0024107063148750014	-0.0003886262452034	0.014364146050428666	-3.423365813170374e-05	0.002143899709908987	-0.009158560699989108	0.006481767541685692	0.004442098299439192	-8.835072873937874e-05	0.012602079836212057	0.0034429793150697534	-0.02599373807916217	0.014531670548303127	-0.000727498974120779	0.02483757612430945	0.03303741445622645	-0.0018955819794398612	-0.0008865212888324359	0.0006619556891038411	-0.0007907930043327463	0.004690326059716121	-0.00551881657458023	0.004624467879026481	0.003607039960544557	-0.0018149237021334941	0.0027397722928426925	-0.0019450206000531873	0.0	0.0053523267339160565	-0.00010742440948555756	-0.0019087626125970079	-0.0011842326548187941	-0.005481748855394259	-0.009256403284005477	-0.011616276440288065	-0.0022173153867433375	0.007141204065407956	-0.008648834576085907	-0.02026861985386973	0.009732480556026261	0.0005812524267013743	-0.0021851960281283112	-0.003227230794176652	0.005089973653463895	-0.0010424846170093355	-0.001367681876712472	-0.0007412194284311199	-0.004470034044116968	-0.0006459859799885225	0.0075108466000573795	-0.0006707277828432335	0.0007528705683208871	0.005400460786742499	0.0060509452763409756	-0.00242024315524809	-0.003337579234908677	0.0031151729197928506	0.0057727124569656885	-0.0009609266377809783	-0.0009957900872580748	-0.0034364114910392317	-0.0019123164351888666	-0.0009141871229336193	-0.0011696574836825636	0.0	-0.0026227660578879456	-0.0004949710123825723	-0.0005887199526538856	0.0	-0.002178718174289985	-0.0002974864405058586	0.0010299337751975813	-0.0006027553026369243	0.0	0.0027050437986538955	-0.0033970945170482885	-0.0017666996791148538	-0.0004254240538127768	-0.002188434955047474	0.0004710389412576477	0.0032206629701461292	0.0004319918778432996	-0.0013049276676536997	-0.0023815559726025415	0.00015267941616163333	0.0048216375552305015
Dorea	-0.018573221552072555	-0.02635046989123104	0.007559160593268222	-0.07563942508983587	0.03404800464010127	0.018900083260331362	0.01946909974089368	-0.08255678331705285	0.05102965349217423	0.023184013961884773	-0.0460473741587725	-0.020520221496354126	0.007322449017592757	0.017755617430464516	0.01508327779667494	0.014410480699411133	0.017389483733310854	0.03823341798119683	0.02301086632699789	0.02255597703523996	0.021676338466110733	0.020204426121735765	0.03387233783983282	0.023332464779013077	-0.013094936549077953	-0.11642664697660018	-0.3200229389944861	0.013468942638049024	0.014771306155225056	0.023741514257845656	-0.04870729790603863	0.014121271516587583	-0.01582539692702805	0.018721132548047643	0.026538102727061984	-0.026981565804410645	0.014292754702918787	0.016483888763732236	0.01719154931047314	0.0	-0.008247567518878549	0.020558998649191876	-0.09173860131172538	0.013500747100991351	0.0034890890385717178	0.018713080215845834	-0.0009347003267549846	0.013328184272353749	0.026772295137355864	-0.02376684086694965	-0.017429385513551093	0.006628868805930986	0.025213246661836202	0.01257387418095768	0.0178167521760637	-0.003641633499445054	0.022062985367085765	0.020756393250876384	0.011809487428035328	0.01884299717338113	0.015719546995905973	-0.0297673578505631	0.01835238971532021	0.012386016419646257	0.0383642796257502	-0.015692151072381394	0.022252822472625576	0.012523895739191162	0.028342185021035502	0.010285842223145958	0.0033604316637272087	0.014882869193551775	0.015041756552975119	0.01639009483836481	0.013894051796189107	0.010864710439754061	0.0	0.015165870433113581	0.01123561255709427	0.014306070291364237	0.0	0.009152712637496174	0.012375444922062873	0.017335186722318787	0.01948880321298526	0.0	0.02666756983363629	0.02218723420251252	0.01186508900681429	0.009974995209098557	0.013485767063990224	0.022890801105508386	-0.00848999220175864	0.008137399018530922	0.03091807660878779	0.020721394846110998	0.009348802671393808	0.03754492108539429
Eggerthella	-0.004760907675496207	-0.007688672684938613	-0.005334872516629459	-0.0051111616337267485	-0.003667140048933458	0.06465087068051999	-0.012571669911248806	0.0037155440123364985	0.021745120678046844	0.0010126594982953832	-0.009935048443762228	0.017013318359727008	-0.01028782156737434	-0.006931663487776577	-0.004933110623365003	-0.0028403589677211292	-0.005993859189390732	-0.004229048884312056	-0.0012424433691715204	-0.002303191935197244	1.2949503782046987	0.009886464539974788	-0.009311555011823437	-0.005657775536431523	0.0034336224150810623	-0.01257387418095768	-0.009501212176978842	0.03217383556640476	-0.0031320423308301547	-0.00417254760361111	0.006520544694523438	-0.003907180521720282	-0.005439822745829545	0.025815282202935545	0.0018567598415060163	-0.004379703971149216	-0.004544439393065511	-0.004890914603223698	-0.0035779795884642897	0.0	-0.005718145535397023	0.04577530429756285	-0.004123423878670477	-0.0032598000037526733	-0.0050262747573870305	0.015623233905156988	0.017771362214099334	-0.006051260172013669	-0.007096578850077266	0.05584229402818482	0.061145856917929065	-0.01188812137601722	-0.0015246348770035557	-0.005105493511618216	-0.002978643153130929	-0.0038931901568333453	-0.002956465500753883	-0.0043273413192894215	-0.0037973269170453513	-0.0019493391692787393	-0.0017998087098440685	0.011891360302936383	-0.0023259094087274817	-0.0020737679450899	0.013622881636901443	-0.004637243646318731	-0.0035375379870708603	-0.002894745948905399	-0.009895236633714182	-0.007261134331609167	-0.0008026240846069111	0.08202784855711519	-0.0032943035724609794	-0.005573743376917694	-0.002099859300827598	-0.0025212346959914227	0.0	-0.0029935332199398567	-0.010007879314347278	-0.006364671336538742	0.0	-0.002173050052181451	-0.001767914276709539	-0.009819661672267064	-0.0046161006511519775	0.0	0.017408197533288247	-0.008537091597374799	-0.0020067851369977747	-0.0029473335262456928	-0.005137297974560548	-0.003491158352992298	-0.003911319150561432	-0.006032411416747987	-0.006398770039382151	-0.0027377479635182166	-0.004657217028986899	-0.005248231221541858
Enterobacter	0.09187112740483448	0.058851841942336114	0.11980705202299564	-0.015665834791163194	0.02605073419592022	0.020957341675152757	-0.00805660578593626	0.0668834360148411	0.06899764556132439	0.08096426593003518	0.09859630930151447	0.04947285427145956	-0.011096113774089785	-0.008274153710673348	0.055337651220140865	0.021178758318154377	0.015422330465976712	0.08342040719197068	0.030700078833089704	0.03743133371774312	-0.014829067018616783	0.047823880588837034	0.013650547471002625	0.07705384648139577	0.10592861005515303	-0.0323504920387874	-0.013491750081771453	0.04373950377358093	0.016928206557906788	0.028098005919407525	0.03430104580566084	-0.008019268156173697	0.0006565574775719016	0.07174394069310153	0.034094924095333046	0.036546656817850735	0.018011357701790066	-0.018166196402564463	0.03316805117529935	0.0	0.03213861223615886	0.03284825212712815	0.029566454411382847	0.007971314043731663	0.031157082424364328	0.03926897489340682	0.031245298197815397	-0.014963617441050327	0.1023369999825706	-0.016181768858328126	-0.012519757110350013	0.07183292121318628	0.04374400228319087	0.05854918221577882	0.06772497220757406	0.0386943802609282	0.05337135266963264	0.04128165307799365	0.04699377061051333	0.021237733779140802	0.013839349919332146	0.07890079957195209	0.03563251468001322	-0.007860920617903526	0.07555593275147528	0.016024096096499452	0.033214880660338904	0.031969828155593606	-0.02677670367677362	-0.016431256201295832	0.0012511704778148196	0.063614863917349	0.06862611365263875	-0.009981248137456385	0.02184980099667035	-0.008139693258432	0.0	0.01547388338610673	-0.009785607954519751	-0.014846791146479976	0.0	0.024375354261887295	-0.005783958730990563	-0.00826502173616515	0.020387380507572363	0.0	0.022043866701243503	-0.011542455897588833	-0.006366875606247615	-0.009845573087620357	-0.0077888095088560596	-0.007477197748174965	0.022375271904208346	0.029872847900916367	0.03440388173534425	0.002426586053798101	-0.005454577857350171	0.10124926035888514
Enterococcus	0.0062369586487123155	0.004339217384659683	-0.0014070438357995107	0.046998808941276504	0.014403373054227415	-0.003773259890632133	-0.012369057038416753	-0.03441026961899038	-0.02790690923117695	-0.006915423868084663	-0.00729964157387032	-0.02041707067099801	-0.005048722320340671	-0.00781822976170512	-0.002467297565768147	-0.0034471629290070064	-0.004876564357567962	-0.004884841615250264	0.02369513462376709	0.060528976295116894	-0.004810301311013429	0.00461866480162965	-0.00020589678484731787	-0.009163374105271755	-0.02361879491568627	0.005305677189260897	-0.007136570600509706	-0.008162185806481736	0.00021786282040977753	-0.0007725290553163541	-0.0006718524102457258	-0.0033424376252874153	0.014814626802768854	0.06957035081976688	-0.004007587256214314	-0.0048942884854311555	-0.0034051918343461908	0.18565826002273805	-0.003491698174145491	0.0	0.003698764571491393	0.019932716141294923	-0.002451912662902123	-0.0013016887407345356	-0.003703757917158437	0.026861455597825025	0.0030048244790608233	0.6204713781679174	-0.006182976533392942	0.004560454087276921	0.005316563582516972	-0.001473666763122841	0.03703631958889357	-0.004135479884425139	0.10285518330454053	0.08718395030184528	0.056308114698294956	0.07125180374177317	0.044136182350986146	-0.002188884806008466	0.0027766600716442745	0.02499259476546827	-0.0030974937770257525	-0.0030577719371699123	-0.014568378386720305	0.01941516261067041	-0.0034409549857452766	-0.002591366460810509	-0.006962433293508624	-0.006878266178706497	0.10548325760376813	0.031420830042795556	0.05105313571233814	-0.0066099750655692025	-0.0023430487303413845	-0.0016445201581086694	0.0	-0.0004808906773034341	-0.0065669693136981	0.6250972855700191	0.0	-0.002168326617091006	-0.002164322943538153	-0.008838266815760814	-0.0010989858977102803	0.0	-0.006622615877573154	-0.009223159297987964	-0.003039597958345722	-0.0033967346362794876	-0.006878895970051888	-0.003322464242619248	-0.0032521525374157654	0.020645729914471667	0.05712292974394481	-0.0026172778761638115	-0.0016958931378542733	0.01432136522403809
Escherichia	0.6313153054932733	0.6887474178027101	0.5881862494737626	-0.3469756693522969	0.47985255624074696	0.6848355138458995	-0.2610474780080686	0.8708778566191342	0.4181052036028716	0.7666137401047586	-0.27369769189710713	-0.49769647941485473	-0.1848693114073453	-0.23478333451625244	0.8560409172087006	1.056486048229914	0.5755435480957725	0.6329674731177193	0.6101284498578211	0.7183094636746751	-0.14880107108651258	0.8871513950735058	0.7052077793611822	0.7992322533461066	0.258547386307244	-0.694685225562361	-0.3098943646673039	0.28866108441267696	1.1675494370942454	0.7878714922516639	0.7665578686154029	-0.1328766619629695	-0.09812900412323304	0.768895339193828	0.6238696872825605	0.36419038598726133	0.8866517456111292	-0.2178612459314152	1.0433401885520512	0.0	0.5464362115751813	0.5919110154307994	0.9182687106729184	1.183779744871265	0.40543060779174733	0.3977287544736515	0.4226020037791681	-0.17300044365245879	-0.44610991043296894	0.059535120566991076	0.08049498140752542	0.6221468030870462	0.5931163910807848	0.3261280913116269	0.8718552478020881	0.3716307859268268	0.8877604932746921	0.8173532847121873	0.6750608372697315	0.9351066771280491	1.143956103742952	0.6304653570875699	1.0664286091847246	0.80227810423281	0.9324242158476375	0.3554089353478742	1.2087377011127378	1.1507366622929305	-0.3723199126139749	-0.24304493738511407	-0.5951476930951568	0.5166872076438265	0.8476703604370864	-0.2158913035881228	1.075592568096246	1.158521018277272	0.0	1.0989729869877007	-0.16106661741880438	-0.15653607842043363	0.0	1.141647468611127	1.2951075561304703	-0.14174907246666987	1.0353280280410617	0.0	1.113598676386852	-0.20485079139281215	-0.1363702944962473	-0.15595244178363898	-0.18228500760662253	1.1064885120377526	1.1011697441855266	0.4423285082399432	0.9547916603451242	1.1457354442340704	0.47011733159385877	0.6287317214540884
