Atopobium	k__Bacteria	p__Actinobacteria	c__	o__	f__	g__Atopobium	s__
Azoarcus	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Azoarcus	s__
Azospira	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Azospira	s__
Azospirillum	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Azospirillum	s__
Azotobacter	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Azotobacter	s__
Bacillus	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Bacillus	s__
Bacteroides	k__Bacteria	p__Bacteroidetes	c__	o__	f__	g__Bacteroides	s__
Bdellovibrio	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Bdellovibrio	s__
Bifidobacterium	k__Bacteria	p__Actinobacteria	c__	o__	f__	g__Bifidobacterium	s__
Bilophila	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Bilophila	s__
Blautia	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Blautia	s__
Bordetella	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Bordetella	s__
Brachyspira	k__Bacteria	p__Spirochaetes	c__	o__	f__	g__Brachyspira	s__
Brevibacillus	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Brevibacillus	s__
Brevibacterium	k__Bacteria	p__Actinobacteria	c__	o__	f__	g__Brevibacterium	s__
Brucella	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Brucella	s__
Buchnera	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Buchnera	s__
Bulleidia	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Bulleidia	s__
Burkholderia	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Burkholderia	s__
Butyrivibrio	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Butyrivibrio	s__
Caldalkalibacillus	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Caldalkalibacillus	s__
Caldanaerobacter	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Caldanaerobacter	s__
Caldicellulosiruptor	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Caldicellulosiruptor	s__
Campylobacter	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Campylobacter	s__
Candidatus Arthromitus	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Candidatus Arthromitus	s__
Candidatus Desulforudis	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Candidatus Desulforudis	s__
Candidatus Hamiltonella	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Candidatus Hamiltonella	s__
Candidatus Liberibacter	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Candidatus Liberibacter	s__
Candidatus Phytoplasma	k__Bacteria	p__Tenericutes	c__	o__	f__	g__Candidatus Phytoplasma	s__
Capnocytophaga	k__Bacteria	p__Bacteroidetes	c__	o__	f__	g__Capnocytophaga	s__
Carboxydothermus	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Carboxydothermus	s__
Cardiobacterium	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Cardiobacterium	s__
Carnobacterium	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Carnobacterium	s__
Catenulispora	k__Bacteria	p__Actinobacteria	c__	o__	f__	g__Catenulispora	s__
Catonella	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Catonella	s__
Caulobacter	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Caulobacter	s__
Cellulosilyticum	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Cellulosilyticum	s__
Centipeda	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Centipeda	s__
Chitinophaga	k__Bacteria	p__Bacteroidetes	c__	o__	f__	g__Chitinophaga	s__
Chlamydia	k__Bacteria	p__Chlamydiae	c__	o__	f__	g__Chlamydia	s__
Chlorobium	k__Bacteria	p__Chlorobi	c__	o__	f__	g__Chlorobium	s__
Chromobacterium	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Chromobacterium	s__
Citrobacter	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Citrobacter	s__
Citromicrobium	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Citromicrobium	s__
Clostridium	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Clostridium	s__
Collinsella	k__Bacteria	p__Actinobacteria	c__	o__	f__	g__Collinsella	s__
Comamonas	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Comamonas	s__
Conexibacter	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Conexibacter	s__
Congregibacter	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Congregibacter	s__
Coprobacillus	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Coprobacillus	s__
Coprococcus	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Coprococcus	s__
Coriobacterium	k__Bacteria	p__Actinobacteria	c__	o__	f__	g__Coriobacterium	s__
Corynebacterium	k__Bacteria	p__Actinobacteria	c__	o__	f__	g__Corynebacterium	s__
Coxiella	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Coxiella	s__
Cronobacter	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Cronobacter	s__
Cryptobacterium	k__Bacteria	p__Actinobacteria	c__	o__	f__	g__Cryptobacterium	s__
Cupriavidus	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Cupriavidus	s__
Cyanothece	k__Bacteria	p__Cyanobacteria	c__	o__	f__	g__Cyanothece	s__
Cylindrospermopsis	k__Bacteria	p__Cyanobacteria	c__	o__	f__	g__Cylindrospermopsis	s__
Dechloromonas	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Dechloromonas	s__
Dehalococcoides	k__Bacteria	p__Chloroflexi	c__	o__	f__	g__Dehalococcoides	s__
Dehalogenimonas	k__Bacteria	p__Chloroflexi	c__	o__	f__	g__Dehalogenimonas	s__
Delftia	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Delftia	s__
Desulfarculus	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Desulfarculus	s__
Desulfitobacterium	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Desulfitobacterium	s__
Desulfobulbus	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Desulfobulbus	s__
Desulfomicrobium	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Desulfomicrobium	s__
Desulfosporosinus	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Desulfosporosinus	s__
Desulfotomaculum	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Desulfotomaculum	s__
Desulfovibrio	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Desulfovibrio	s__
Desulfurispirillum	k__Bacteria	p__Chrysiogenetes	c__	o__	f__	g__Desulfurispirillum	s__
Desulfurivibrio	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Desulfurivibrio	s__
Desulfuromonas	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Desulfuromonas	s__
Dialister	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Dialister	s__
Dichelobacter	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Dichelobacter	s__
Dickeya	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Dickeya	s__
Dorea	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Dorea	s__
Dysgonomonas	k__Bacteria	p__Bacteroidetes	c__	o__	f__	g__Dysgonomonas	s__
Edwardsiella	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Edwardsiella	s__
Eggerthella	k__Bacteria	p__Actinobacteria	c__	o__	f__	g__Eggerthella	s__
Eikenella	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Eikenella	s__
Elusimicrobium	k__Bacteria	p__Elusimicrobia	c__	o__	f__	g__Elusimicrobium	s__
Enhydrobacter	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Enhydrobacter	s__
Enterobacter	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Enterobacter	s__
Enterococcus	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Enterococcus	s__
Epulopiscium	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Epulopiscium	s__
Eremococcus	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Eremococcus	s__
Erwinia	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Erwinia	s__
Erysipelothrix	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Erysipelothrix	s__
Escherichia	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Escherichia	s__
Ethanoligenens	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Ethanoligenens	s__
Eubacterium	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Eubacterium	s__
Exiguobacterium	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Exiguobacterium	s__
Faecalibacterium	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Faecalibacterium	s__
Ferrimonas	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Ferrimonas	s__
Fibrobacter	k__Bacteria	p__Fibrobacteres	c__	o__	f__	g__Fibrobacter	s__
Filifactor	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Filifactor	s__
Finegoldia	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Finegoldia	s__
Flavobacterium	k__Bacteria	p__Bacteroidetes	c__	o__	f__	g__Flavobacterium	s__
Fluviicola	k__Bacteria	p__Bacteroidetes	c__	o__	f__	g__Fluviicola	s__
Fusobacterium	k__Bacteria	p__Fusobacteria	c__	o__	f__	g__Fusobacterium	s__
Gallibacterium	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Gallibacterium	s__
Gardnerella	k__Bacteria	p__Actinobacteria	c__	o__	f__	g__Gardnerella	s__
Gemella	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Gemella	s__
Geobacillus	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Geobacillus	s__
Geobacter	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Geobacter	s__
Gloeobacter	k__Bacteria	p__Cyanobacteria	c__	o__	f__	g__Gloeobacter	s__
Gordonia	k__Bacteria	p__Actinobacteria	c__	o__	f__	g__Gordonia	s__
Gramella	k__Bacteria	p__Bacteroidetes	c__	o__	f__	g__Gramella	s__
Granulibacter	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Granulibacter	s__
Granulicatella	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Granulicatella	s__
Haemophilus	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Haemophilus	s__
Halanaerobium	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Halanaerobium	s__
Helicobacter	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Helicobacter	s__
Heliobacterium	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Heliobacterium	s__
Herbaspirillum	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Herbaspirillum	s__
Herminiimonas	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Herminiimonas	s__
Histophilus	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Histophilus	s__
Holdemania	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Holdemania	s__
Ilyobacter	k__Bacteria	p__Fusobacteria	c__	o__	f__	g__Ilyobacter	s__
Jonquetella	k__Bacteria	p__Synergistetes	c__	o__	f__	g__Jonquetella	s__
Kingella	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Kingella	s__
Klebsiella	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Klebsiella	s__
Kyrpidia	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Kyrpidia	s__
Kytococcus	k__Bacteria	p__Actinobacteria	c__	o__	f__	g__Kytococcus	s__
Labrenzia	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Labrenzia	s__
Lactobacillus	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Lactobacillus	s__
Lactococcus	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Lactococcus	s__
Lautropia	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Lautropia	s__
Lawsonia	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Lawsonia	s__
Leeuwenhoekiella	k__Bacteria	p__Bacteroidetes	c__	o__	f__	g__Leeuwenhoekiella	s__
Leptospira	k__Bacteria	p__Spirochaetes	c__	o__	f__	g__Leptospira	s__
Leptothrix	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Leptothrix	s__
Leptotrichia	k__Bacteria	p__Fusobacteria	c__	o__	f__	g__Leptotrichia	s__
Leuconostoc	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Leuconostoc	s__
Limnobacter	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Limnobacter	s__
Listeria	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Listeria	s__
Lutiella	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Lutiella	s__
Lyngbya	k__Bacteria	p__Cyanobacteria	c__	o__	f__	g__Lyngbya	s__
Lysinibacillus	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Lysinibacillus	s__
Macrococcus	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Macrococcus	s__
Magnetococcus	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Magnetococcus	s__
Magnetospirillum	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Magnetospirillum	s__
Mahella	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Mahella	s__
Mannheimia	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Mannheimia	s__
Marinobacter	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Marinobacter	s__
Marinomonas	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Marinomonas	s__
Mariprofundus	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Mariprofundus	s__
Megasphaera	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Megasphaera	s__
Mesoplasma	k__Bacteria	p__Tenericutes	c__	o__	f__	g__Mesoplasma	s__
Methanobrevibacter	k__Bacteria	p__Euryarchaeota	c__	o__	f__	g__Methanobrevibacter	s__
Methanosphaera	k__Bacteria	p__Euryarchaeota	c__	o__	f__	g__Methanosphaera	s__
Methylibium	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Methylibium	s__
Methylobacillus	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Methylobacillus	s__
Methylocystis	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Methylocystis	s__
Methylophaga	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Methylophaga	s__
Methyloversatilis	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Methyloversatilis	s__
Methylovorus	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Methylovorus	s__
Microbacterium	k__Bacteria	p__Actinobacteria	c__	o__	f__	g__Microbacterium	s__
Micrococcus	k__Bacteria	p__Actinobacteria	c__	o__	f__	g__Micrococcus	s__
Microlunatus	k__Bacteria	p__Actinobacteria	c__	o__	f__	g__Microlunatus	s__
Mitsuokella	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Mitsuokella	s__
Mobiluncus	k__Bacteria	p__Actinobacteria	c__	o__	f__	g__Mobiluncus	s__
Moorella	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Moorella	s__
Mucilaginibacter	k__Bacteria	p__Bacteroidetes	c__	o__	f__	g__Mucilaginibacter	s__
Mycoplasma	k__Bacteria	p__Tenericutes	c__	o__	f__	g__Mycoplasma	s__
Natranaerobius	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Natranaerobius	s__
Neisseria	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Neisseria	s__
Nitrobacter	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Nitrobacter	s__
Nitrosococcus	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Nitrosococcus	s__
Nitrosomonas	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Nitrosomonas	s__
Nitrospira	k__Bacteria	p__Nitrospirae	c__	o__	f__	g__Nitrospira	s__
Nocardioides	k__Bacteria	p__Actinobacteria	c__	o__	f__	g__Nocardioides	s__
Novosphingobium	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Novosphingobium	s__
Oceanimonas	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Oceanimonas	s__
Oceanithermus	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Oceanithermus	s__
Ochrobactrum	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Ochrobactrum	s__
Odoribacter	k__Bacteria	p__Bacteroidetes	c__	o__	f__	g__Odoribacter	s__
Oenococcus	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Oenococcus	s__
Olsenella	k__Bacteria	p__Actinobacteria	c__	o__	f__	g__Olsenella	s__
Oribacterium	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Oribacterium	s__
Ornithinibacillus	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Ornithinibacillus	s__
Oscillibacter	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Oscillibacter	s__
Oxalobacter	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Oxalobacter	s__
Paenibacillus	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Paenibacillus	s__
Paludibacter	k__Bacteria	p__Bacteroidetes	c__	o__	f__	g__Paludibacter	s__
Pantoea	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Pantoea	s__
Parabacteroides	k__Bacteria	p__Bacteroidetes	c__	o__	f__	g__Parabacteroides	s__
Paracoccus	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Paracoccus	s__
Paraprevotella	k__Bacteria	p__Bacteroidetes	c__	o__	f__	g__Paraprevotella	s__
Parascardovia	k__Bacteria	p__Actinobacteria	c__	o__	f__	g__Parascardovia	s__
Parvibaculum	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Parvibaculum	s__
Pasteurella	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Pasteurella	s__
Pectobacterium	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Pectobacterium	s__
Pediococcus	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Pediococcus	s__
Pedobacter	k__Bacteria	p__Bacteroidetes	c__	o__	f__	g__Pedobacter	s__
Pelobacter	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Pelobacter	s__
Pelotomaculum	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Pelotomaculum	s__
Peptoniphilus	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Peptoniphilus	s__
Peptostreptococcus	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Peptostreptococcus	s__
Persephonella	k__Bacteria	p__Aquificae	c__	o__	f__	g__Persephonella	s__
Phascolarctobacterium	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Phascolarctobacterium	s__
Photobacterium	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Photobacterium	s__
Photorhabdus	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Photorhabdus	s__
Planococcus	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Planococcus	s__
Polaromonas	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Polaromonas	s__
Porphyromonas	k__Bacteria	p__Bacteroidetes	c__	o__	f__	g__Porphyromonas	s__
Prevotella	k__Bacteria	p__Bacteroidetes	c__	o__	f__	g__Prevotella	s__
Propionibacterium	k__Bacteria	p__Actinobacteria	c__	o__	f__	g__Propionibacterium	s__
Proteus	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Proteus	s__
Providencia	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Providencia	s__
Pseudoflavonifractor	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Pseudoflavonifractor	s__
Pseudomonas	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Pseudomonas	s__
Pseudoramibacter	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Pseudoramibacter	s__
Pusillimonas	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Pusillimonas	s__
Pyramidobacter	k__Bacteria	p__Synergistetes	c__	o__	f__	g__Pyramidobacter	s__
Rahnella	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Rahnella	s__
Ralstonia	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Ralstonia	s__
Ramlibacter	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Ramlibacter	s__
Rheinheimera	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Rheinheimera	s__
Rhizobium	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Rhizobium	s__
Rhodococcus	k__Bacteria	p__Actinobacteria	c__	o__	f__	g__Rhodococcus	s__
Rhodomicrobium	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Rhodomicrobium	s__
Rhodopseudomonas	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Rhodopseudomonas	s__
Rhodospirillum	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Rhodospirillum	s__
Rickettsia	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Rickettsia	s__
Riemerella	k__Bacteria	p__Bacteroidetes	c__	o__	f__	g__Riemerella	s__
Robiginitalea	k__Bacteria	p__Bacteroidetes	c__	o__	f__	g__Robiginitalea	s__
Roseburia	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Roseburia	s__
Roseobacter	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Roseobacter	s__
Rothia	k__Bacteria	p__Actinobacteria	c__	o__	f__	g__Rothia	s__
Rubrivivax	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Rubrivivax	s__
Ruegeria	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Ruegeria	s__
Ruminococcus	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Ruminococcus	s__
Saccharomonospora	k__Bacteria	p__Actinobacteria	c__	o__	f__	g__Saccharomonospora	s__
Salmonella	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Salmonella	s__
Scardovia	k__Bacteria	p__Actinobacteria	c__	o__	f__	g__Scardovia	s__
Sebaldella	k__Bacteria	p__Fusobacteria	c__	o__	f__	g__Sebaldella	s__
Selenomonas	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Selenomonas	s__
Serratia	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Serratia	s__
Shewanella	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Shewanella	s__
Shigella	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Shigella	s__
Shuttleworthia	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Shuttleworthia	s__
Sinorhizobium	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Sinorhizobium	s__
Slackia	k__Bacteria	p__Actinobacteria	c__	o__	f__	g__Slackia	s__
Sodalis	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Sodalis	s__
Solobacterium	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Solobacterium	s__
Sphaerobacter	k__Bacteria	p__Chloroflexi	c__	o__	f__	g__Sphaerobacter	s__
Sphaerochaeta	k__Bacteria	p__Spirochaetes	c__	o__	f__	g__Sphaerochaeta	s__
Sphingobacterium	k__Bacteria	p__Bacteroidetes	c__	o__	f__	g__Sphingobacterium	s__
Sphingobium	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Sphingobium	s__
Sphingopyxis	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Sphingopyxis	s__
Spirochaeta	k__Bacteria	p__Spirochaetes	c__	o__	f__	g__Spirochaeta	s__
Sporosarcina	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Sporosarcina	s__
Staphylococcus	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Staphylococcus	s__
Stenotrophomonas	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Stenotrophomonas	s__
Streptobacillus	k__Bacteria	p__Fusobacteria	c__	o__	f__	g__Streptobacillus	s__
Streptococcus	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Streptococcus	s__
Streptomyces	k__Bacteria	p__Actinobacteria	c__	o__	f__	g__Streptomyces	s__
Subdoligranulum	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Subdoligranulum	s__
Succinatimonas	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Succinatimonas	s__
Sutterella	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Sutterella	s__
Symbiobacterium	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Symbiobacterium	s__
