Taxa	M00002	M00003	M00004	M00005	M00006	M00013	M00014	M00018	M00020	M00027	M00033	M00035	M00036	M00038	M00040	M00044	M00046	M00064	M00088	M00095	M00097	M00117	M00129	M00134	M00135	M00159	M00175	M00190	M00192	M00193	M00198	M00200	M00207	M00209	M00211	M00212	M00215	M00216	M00217	M00218	M00221	M00223	M00227	M00230	M00237	M00238	M00239	M00243	M00244	M00245	M00246	M00260	M00268	M00269	M00274	M00276	M00280	M00283	M00303	M00305	M00306	M00307	M00331	M00332	M00336	M00344	M00348	M00349	M00356	M00358	M00364	M00365	M00367	M00448	M00449	M00455	M00467	M00473	M00479	M00481	M00501	M00502	M00504	M00505	M00507	M00515	M00530	M00531	M00537	M00538	M00540	M00542	M00546	M00549	M00550	M00555	M00568	M00580
Capnocytophaga	0.1094654113444097	0.08657507372885753	0.060786220469708434	0.11822704750421438	0.020963084171071115	0.011520032585034411	0.028949651090788037	0.11631002776259766	0.09679991621224261	0.014326133764575104	0.09449265653212655	0.1050769845751194	0.034849890981704996	0.012422028063193374	0.007795076851922665	0.006959430207064483	0.012537322922289618	0.020613387064179263	0.015789463531901946	0.015204661797203891	0.008515282834853652	0.024836759490465772	0.03716223903981776	0.01563559170617566	0.0431477363632415	0.03728394090691104	0.011240968906249506	0.013377276346414871	0.009065296894924964	0.010709168247348102	0.01547035708950466	0.008893629185798547	0.014396221618149456	0.016229978519216388	0.015296917213090634	0.013630575790259248	0.00966595695213518	0.008833550812282277	0.009818819879156872	0.0	0.014608314560911283	0.012931209643221614	0.009216784716645922	0.007560217225850704	0.015278533078846048	0.012796583955817183	0.017043228343187798	0.013158717320770813	0.015584247179543239	0.014585563532137573	0.015548170025291205	0.13073239277332327	0.01143575330342659	0.007464564289005126	0.009619499350514392	0.01496924292735636	0.010209873976822256	0.010174189374941455	0.010887247437489153	0.008426898850686607	0.008090614802978732	0.03688036830142356	0.008938895535747796	0.008212156925442258	0.02475939014783864	0.048820901875741125	0.008452756234172982	0.008090094723067608	0.015302284553339946	0.01371038015175052	0.39908935487054603	0.009143197554940396	0.00994847054160472	0.012673648808746071	0.005949426522727684	0.005906185721188437	0.0	0.010644489817539241	0.011556833936111325	0.014682991071710458	0.0	0.008200091800959396	0.0041216407202853845	0.011039149431544716	0.008360323065727506	0.0	0.013008719787538823	0.012280317890981827	0.008221824834055551	0.007874390505482387	0.011851305408663422	0.008101254590387134	0.01026744527431636	0.05361644051680643	0.01720596600916582	0.008515463729430755	0.005041482444382416	0.018131535599124966
Citrobacter	0.02054416568825831	0.014653126835486398	0.0076530606451988906	0.012232838556043443	0.003615344417855462	0.05376054599842447	0.0009748107364002214	0.021339430548958666	0.0031481709076572385	0.01718608615873267	0.018582845435152626	0.015469442919312137	0.0011567986343291076	0.003375214965386627	0.024923205851513575	0.10315953168506854	0.0038390346638664803	0.01985094713010475	0.015534157565688276	0.014985699144707336	0.003926790164446801	0.020244943883527825	0.003905637072431566	0.014005657893867058	0.0030383450340626147	0.007975980218168971	0.002399831829185726	0.025381495283220368	0.03846596032244665	0.012153766238080795	0.019093674439982073	0.0020070503086869495	0.0023468355214616202	0.03657666387520409	0.005999491990706235	0.014351657679077891	0.018182128601114837	0.003670603317766178	0.04435897283588534	0.0	0.008159829449359349	0.01762630187248008	0.029716362558700762	0.05247249634690678	0.013833883799554433	0.018898552113854383	0.009180125914445504	0.0039040209582204993	0.013629974011680257	0.002946576016255342	0.003890912157052213	0.012830479479766723	0.01467518486190894	0.04411331346387134	0.03904373246472036	0.00904298361715269	0.030062877430734783	0.021873661756193447	0.017991999433490932	0.11493085298764683	0.03237783174209642	0.01125023638596603	0.018246438710826277	0.001918426119236009	0.010987506630800156	0.01936996456077686	0.02934221314297802	0.041498076313762275	0.00269754352841488	0.00373605634138286	0.002283466188014454	0.015804598688524202	0.023335046344419616	0.003955333879846568	0.026724937882849097	0.0400280861402486	0.0	0.06595199761852702	0.003079852510920779	0.003382169265829661	0.0	0.0450758401704674	0.12533226832956865	0.0034795222958255633	0.0020031273315936748	0.0	0.036756306292727574	0.0344100640971685	0.0031283599282363374	0.0026094867193129324	0.0023273251083438806	0.002413811111039661	0.0026201580155649326	0.005500210317236854	0.025009802713299358	0.029154348119406467	0.0018179773606431695	0.00574167158655581
Clostridium	0.04872846678905891	0.11615087052359319	0.15029380648828095	0.21280762636869713	0.04400431925389557	0.1560997767831127	0.05697213765221794	0.109203757658745	0.18335979201306768	0.0442974489935464	0.04108805576213075	0.03723458555944957	0.07105238187528985	0.39017533676785293	0.04678251163833812	0.03285879777550607	0.162886021098318	0.0493488570302305	0.13566661358507967	0.09720741762543864	0.05277759673028528	0.04990440220282951	0.100754471742124	0.10205097583893478	0.041068674586576294	0.17678919514366845	0.050205106074902264	0.28178788615090505	0.0844375570147375	0.23071344592047663	0.13637814075417015	0.369530476255146	0.14300885680941522	0.1391165151962626	0.09488162813609761	0.23594177419265316	0.11878193000516628	0.14681706087571214	0.07122641661128364	0.0	0.1469077948607136	0.05339774641407746	0.03698694417829292	0.04097230122245174	0.047891121372551776	0.053702084750046696	0.10901533488663291	0.07275211442156732	0.12366674314500181	0.11752520948819169	0.13621687600401924	0.04349802294605035	0.09326583499289746	0.26369925329818783	0.11149851949806552	0.23674322142678744	0.08744231653844678	0.17288990746914948	0.07971733039367726	0.04121621919431471	0.07714105826221225	0.11232650973449254	0.05205009164704633	0.04313363825364114	0.10120737899334471	0.26673263644285544	0.0999459091451374	0.0525833751066966	0.07410431854954853	0.28968812017307427	0.16078148257773872	0.03941015233977029	0.04718137461949036	0.39091822345173793	0.03261357613281986	0.039151004556442055	0.0	0.04877371862179828	0.07247324012095119	0.06805251286817303	0.0	0.044422716745002075	0.03330599590477104	0.04159552914117362	0.03729470725748186	0.0	0.09001247267638426	0.3754746559541369	0.3177636449970103	0.2304699461625131	0.6374257407326839	0.03965094652775927	0.18879413202991338	0.08881217385130805	0.18781612418999782	0.0921821779459292	0.02569711636383648	0.12484731351653695
Collinsella	0.030302839696950527	0.019967018100122115	0.00966386539143554	0.009988076669940704	0.026039754531250354	0.009199025790550697	0.018483048116393064	0.012628899826477356	0.01377501411179831	0.018118848523066763	0.014965407392240379	0.054679216999836446	0.02164402671326954	0.0097800838141174	0.009294002238388933	0.0067410369686697206	0.029441187448262837	0.021481424003889207	0.012420790159122598	0.011022301779934294	0.007985318665670454	0.013932575876169176	0.01248499824161722	0.013351164051958093	0.021050322285815715	0.03426974076487511	0.012039036490499342	0.012663894509726173	0.007986937614936433	0.00954847991949594	0.01149981724517066	0.004591725629622657	0.009549449255584005	0.039393822951215504	0.018418851852801756	0.014101340658925359	0.009527986823386979	0.009387843020065357	0.008437847583113956	0.0	0.004142176742282534	0.010035631459446998	0.007260021217574678	0.0053024191530585945	0.016325182130595528	0.004676924468848288	0.014484071909563788	0.010192233846183858	0.013265539565019798	0.022189893867615405	0.0248419899835529	0.048538087319014156	0.012127254975536343	0.008254789685906686	0.008738482009312116	0.09578130206200137	0.008047416350439887	0.00939320896443978	0.011798768627418759	0.006998481863994643	0.007149144367637603	0.03320044361632068	0.007290725632182739	0.006223339931296615	0.0054260949958879505	0.01569682197453555	0.009203400410830058	0.006385312556600939	0.010237932903177583	0.010860767236608587	0.005580243308571832	0.10493227558828534	0.009711634133640987	0.00957490542531186	0.006191649821731279	0.005664910980191621	0.0	0.007143668452424973	0.0064000153741416805	0.008219982815234766	0.0	0.007295280619136472	0.0053254655855720714	0.0062685273512541875	0.006238642249526005	0.0	0.014678737965085778	0.011503661460741577	0.007579625131182653	0.006383199497222326	0.007346222922836208	0.0059562652517571755	0.011019601276544845	0.01429992999965127	0.015990645754021815	0.006905877070266637	0.006762295071692093	0.019442332988939253
Comamonas	0.009129227675076165	0.009995382499673758	0.008177275738655246	0.01614692604897583	0.002265041251482836	0.0011169955675916089	0.003008895938878177	0.01609275277645546	0.010856389994082869	0.0019334787362757582	0.012481141301569947	0.007898499027827778	0.0036333310096857857	0.000976747111589509	0.001104055473078491	0.0006704820833128807	0.00151910160028162	0.002022291265420003	0.0013264047294661895	0.0013281894654099864	0.0012842395241458686	0.002500665812884172	0.004756012257420539	0.002034030250552413	0.005569814921448848	0.003307167984262518	0.0009655635901496283	0.0012184841625325373	0.0008635729494346242	0.0009751138309951809	0.001223033305181571	0.0008713521332313201	0.0014503813730619222	0.0014048466842593072	0.0024574157066188074	0.001431571433193811	0.0010226467931771816	0.0011877289651523646	0.0009552760551442549	0.0	0.0014219225299822776	0.0011815287139800626	0.0010199847956090498	0.0008844478033105183	0.0014273823158251558	0.001387688928159019	0.0013597488448894508	0.0009821850304236207	0.0024007603750542624	0.001524886818915634	0.0016449518769017064	0.017861139006783107	0.0012958216688304157	0.0009586982319724296	0.0009305991611809439	0.0016234885248778697	0.0010763161007450294	0.0010645732439473106	0.0014311072606289835	0.0006942242676718965	0.0008376787925367931	0.0049887777304241055	0.0009093653047426163	0.0008201369260138572	0.004055815439250779	0.0035519422139189466	0.0010837227099693301	0.0008325160753985309	0.0017877163922436943	0.001362374540718845	0.023720541954123053	0.0012073161162339718	0.00117215459395383	0.0009157540381921671	0.0006869803314676924	0.0005724998099117695	0.0	0.000743547628201399	0.0005430535122938853	0.0007243502576569899	0.0	0.0007246615536279349	0.0005295438906759925	0.0007274078229645247	0.000807029519696004	0.0	0.001567944983892793	0.001051998073951928	0.0005799412063720104	0.0005563698980841483	0.0007019559268037896	0.000905339108772333	0.0010533265775165986	0.00713677051247151	0.0015127480529226376	0.0007771610138529879	0.0003809853069346739	0.003432427007776051
Coprobacillus	0.004372871709099841	0.011577790167188335	0.042805515281607504	0.012936004441637498	0.008167765903698623	0.011241892361054615	0.023960715365668808	0.024128730422087418	0.017523520792561156	0.017003255506081606	0.06125953291458448	0.030089671517155955	0.01605223159422199	0.007792756375309923	0.01156829183119972	0.007554452557866744	0.014348171855129883	0.019497101283212335	0.012995742851582316	0.014536974525015423	0.008608183278062644	0.008337580965370635	0.013309693551586862	0.01275010308135375	0.009555248997697625	0.006149535404121539	0.011958903635146324	0.04200038995539913	0.007647581063393849	0.008869596521266834	0.0111287099819462	0.008514666749039708	0.006528385320289838	0.06757299298418178	0.016555166107440955	0.009022146194506999	0.010976743434028838	0.012312259763852265	0.010101515653624089	0.0	0.005806818856370141	0.04178829804830637	0.009364802242202538	0.008824467739115497	0.004878803247506099	0.023471452647322987	0.010524837433053366	0.01139915297332639	0.013257767221514501	0.00783869358262878	0.008725680493002897	0.02573903298595818	0.13497549951161353	0.008953575309827037	0.010618031923579775	0.038868422949927484	0.011913912246995647	0.029221088748086415	0.15062206294031974	0.0071286416871198365	0.047545109119023085	0.016151007960589894	0.009692108678775443	0.006759852639990877	0.02361359400281308	0.014513575128200522	0.008239404698344024	0.007102649606446091	0.012475391174384409	0.010257009651433745	0.006700091444370336	0.012160530632273132	0.010049239745724605	0.5984240239555142	0.0070590615241777	0.006531170917846998	0.0	0.007298962466045911	0.008319395121130158	0.012301550705561064	0.0	0.007103474012198144	0.005620379769234469	0.007885953922231913	0.006042055232849361	0.0	0.012709059842540659	0.011135527710880059	0.00644147414422767	0.008593859737691271	0.0041496924643526015	0.007159002217172867	0.01182753836490518	0.01732807000638713	0.016892301279112218	0.007240904192612533	0.006445532558184089	0.0029655524270450428
Coprococcus	0.021670041375332825	0.020022022647142288	0.021478427792821497	0.032741435743656594	0.017583011725326145	0.011086255904963887	0.019566271708206184	0.026974970047869563	0.04064537362217633	0.018995309684252615	0.04679036073494619	0.04039883966549933	0.017237567656120226	0.011643423358248264	0.010816748650440591	0.007559640105953574	0.01887851693148853	0.022005746893884605	0.059009186101813806	0.03858531089088184	0.01059967002587623	0.017854030382610808	0.028014974548058198	0.006719816689686803	0.010802179310896455	0.0048321559369156174	0.1354381274517489	0.0138901904208374	0.043174672110403406	0.057311399448340766	0.0069860598325818925	0.008815270030025584	0.007661804580034783	0.014545518259926525	0.01423915176641136	0.01933531396043255	0.01028289610660142	0.011723527520034823	0.00966730163144696	0.0	0.035763839721328725	0.011315546428330651	0.04641652262074073	0.00840873109868329	0.007541205089807459	0.00904897635578673	0.046085477719404216	0.012643021864205854	0.01520971812365685	0.007852187977836987	0.010812154045115294	0.01306739795699668	0.01085193063518883	0.009252949917383912	0.00806707713304988	0.01355000964028328	0.01015322051283851	0.01006144954748637	0.012322403320369357	0.00593946028526329	0.009546932190768352	0.006052108193868811	0.00912939927563328	0.007825757408918181	0.021939045863550444	0.005757657688941171	0.010718974756861871	0.023991778842216666	0.01477248153322479	0.012804127573703474	0.006665363871099016	0.011236177330607432	0.010794287183665279	0.011881356421930955	0.008203108737439112	0.005866549879838039	0.0	0.005837556458324018	0.010276584556442248	0.010131277246355843	0.0	0.009278852503816774	0.004895401455957477	0.007780047762511632	0.008261309801997586	0.0	0.015687521007032367	0.010756256646092765	0.007476050994834161	0.009043131918645928	0.010530685705614313	0.008249539042151957	0.041170210477233474	0.007856183435222769	0.007152049039705524	0.008205750555179256	0.012242441943927759	0.018691613003881072
Desulfovibrio	0.007004864585998233	0.004610821237077235	0.012489451487010427	0.0065482031487456615	0.004606923647621216	0.1492053370770488	0.009964541862162593	0.01154418509527215	0.029453004423968046	0.003913354770357202	0.008952136985809699	0.007277880421650774	0.004126495575571811	0.005807062548229228	0.005526920301264766	0.003637608834770971	0.014322406586602015	0.012430686504732478	0.005801537616170929	0.006304670109271688	0.006028778526756745	0.016647092358810577	0.0032329463147277907	0.0064548573552394295	0.008757719521731036	0.018048055015713757	0.006911094221602301	0.006167567082802493	0.003668946566305339	0.004372316925904602	0.005916334704561519	0.002954068868149679	0.005738611318620689	0.028001955215797816	0.007120344023135746	0.0075988332060818	0.004659146018579721	0.00598445619702566	0.005057203281593805	0.0	0.006128760428208373	0.01955065119675775	0.0037916139910385426	0.0038339215465686472	0.044592701752460745	0.010899299590468372	0.0045715780794126516	0.1871577885295343	0.006809492915967085	0.002488135333663776	0.0024176225752037435	0.007655525132617099	0.006173012014610129	0.00474803982550568	0.004936208479183611	0.011060080394661791	0.004783843780404972	0.0048681748251938545	0.0063197303543963594	0.004277673215123518	0.0032723103152526235	0.007159616010446399	0.0040008941559276055	0.12215598559246356	0.016017298991156302	0.011163612035497747	0.004749944025691855	0.003478590338056773	0.06963940931543545	0.06729605709494213	0.0031959789890547213	0.005202612216270162	0.0045627277124366	0.005012427519861556	0.0034497721323338303	0.0026502904899618263	0.0	0.002841891801721318	0.004203826060932186	0.004999372439178258	0.0	0.0031300481372177856	0.0033189205233360693	0.26951948759518596	0.0033163916790392473	0.0	0.03911638911524401	0.005619796444666705	0.0028809294132453186	0.004493875651954972	0.004166717715739253	0.08679676462351404	0.005754553505213871	0.0040026013171350705	0.009170959574788253	0.0031561570596535453	0.0020390682527907837	0.011192291030460655
Dialister	0.021244383199584587	0.01872337789866341	0.008218641465218134	0.009376947093395045	0.007537055848672959	0.009361355145625342	0.02157922849550127	0.006246182391520367	0.021503805057039586	0.016300963197217445	0.014807928992426373	0.02244889155458975	0.023150222199102583	0.010222183793956844	0.06695469877523218	0.0063959081887488365	0.010497595069339356	0.0993520629529741	0.012686456571678911	0.011364086904002793	0.005786182993263741	0.028857893418623895	0.01665206101937009	0.10962334620155924	0.03604308672605513	0.021840049571053212	0.1172137701673617	0.11799070099969709	0.009085839141202532	0.00959508401147604	0.011371557824484324	0.00808333178204219	0.010825314220189584	0.0335770593069688	0.010035780289138515	0.012337417267588665	0.009601855391716475	0.007620740695194439	0.009077423678179332	0.0	0.012289343516547936	0.011097306136600111	0.00819508635889507	0.007568425093366988	0.024779387640792582	0.026118730391751898	0.04782280575178283	0.009049378003507084	0.01920475996583118	0.032822333000931896	0.03559519965959406	0.019015089658892207	0.011916252040365017	0.006237951229981211	0.007733406933693494	0.011708194946137547	0.00867744277770749	0.009293886722355758	0.01114365955306637	0.006743117985701264	0.006060727455190553	0.029822442493993167	0.02142225190434242	0.007044616224130318	0.021567776079911026	0.009751004306569841	0.007858023073300318	0.007779097329336394	0.011857253849615536	0.010950382926125513	0.00511772893461496	0.008049258392190048	0.008917967432061368	0.009511165251239927	0.00707526800111416	0.004651378993698412	0.0	0.008312447830732228	0.007920603105004552	0.009221855490237144	0.0	0.006237264114677393	0.004944091838349449	0.008216720643273992	0.005652815916866676	0.0	0.015481933765943966	0.011655887520042856	0.004672155886172123	0.005631597679392346	0.009276230939646817	0.0072490145265717175	0.011132124821408783	0.01831869757968382	0.015179414660690522	0.006675941981559967	0.00550361328787527	0.013931305792139208
Dorea	0.019396666635197908	0.014903181650084068	0.014906566893418563	0.05343786473436278	0.020602236532836767	0.01058033306231332	0.013670342031230073	0.06361707520641091	0.027662550468873393	0.019707013797997327	0.031207487512339767	0.018237373509312513	0.006409021522171879	0.009513970197973181	0.009672171862860995	0.006796237072735033	0.01142725209915489	0.01941139235291318	0.012209573413235733	0.01142518857019706	0.009624384455509529	0.01286520168695827	0.02278004935773843	0.014542483720764481	0.008567415068635642	0.06312129345968098	0.19660650608663596	0.01295124498154907	0.006566978471969598	0.009937310517871561	0.034081282450694854	0.007984430102490506	0.0099570238253664	0.016431734010494293	0.01599631144053694	0.0249216625653974	0.009408512940093011	0.009075394956781203	0.0085416714409998	0.0	0.010592511537187804	0.011564096760688576	0.07097997128148803	0.0073541300416634274	0.004777062093900041	0.01193905594124851	0.005339036135026447	0.010251027275038703	0.012491663188083256	0.01606120751656038	0.01905163506410487	0.010435496693184023	0.011317853923799137	0.0061179398691151	0.009186950760059792	0.006133344136547516	0.009617182397822414	0.011529596317299315	0.010919825406133789	0.008637458778406205	0.008723071291698007	0.02780127761702858	0.009250477971063336	0.00582959385351849	0.02152137847240097	0.014211094140500853	0.010465996785746732	0.006081060282150791	0.01325976784698703	0.009915875325838848	0.00560000428427933	0.009074623971429456	0.008283880630275308	0.008483256893582428	0.006167587727637215	0.006733116104587724	0.0	0.007774751154700324	0.005671227109617318	0.013999067597324555	0.0	0.006068355503961322	0.0057340383101543374	0.007463665298884771	0.009509198628228441	0.0	0.014473474927220438	0.012515909637926365	0.006035972134936224	0.00615060538899803	0.00954689001212727	0.009439010531107872	0.014520717036176977	0.006735905762867594	0.017722982041145467	0.01025305197383894	0.005222330946856435	0.019659301720238716
Eggerthella	0.005309008739728774	0.0071189667372379166	0.005874442454491746	0.0035919496249857967	0.0054427194935226745	0.04493312979090793	0.011496004682462707	0.004533791543232542	0.01516173254864289	0.001949516934989559	0.007432095470578573	0.014177127846489205	0.006569390705993281	0.002850396993657473	0.0038745297347666323	0.0028496781938275556	0.004466801413158728	0.006411726125800912	0.004681244494475828	0.004274332686683659	0.3527690903092656	0.006761850862264756	0.007641593465443382	0.00417860702639297	0.0034579004362443803	0.008495882373883459	0.0037922330715639456	0.018842632410466204	0.0030586600525611177	0.0033321488829850974	0.003603131616065433	0.002037546122775509	0.00457756637809885	0.01318955448481357	0.001973155479736471	0.004511319505522299	0.0031124975902585912	0.003622527749749566	0.002768162898355271	0.0	0.004656757037921044	0.024506080300604274	0.0032134945117612834	0.0022103455711863225	0.0061106616948469646	0.007417184933698559	0.00830688093786459	0.003630367383082333	0.005327279295610286	0.028529484004500456	0.025815464330462796	0.012851615863091194	0.005014275503304799	0.003398225388322303	0.0034320294677956118	0.004717840700698337	0.004687086915841611	0.004893689877833335	0.0046258740470322725	0.0027791107941044727	0.003397225677262399	0.008820491052173921	0.003123379587207303	0.002120873152998454	0.012255050002289292	0.004312621179272602	0.003287341341479109	0.0025013618344091556	0.00454863453310103	0.0038728095503847253	0.002103816232376441	0.039826799789679686	0.004336352131987927	0.003292147086852723	0.002351246591246128	0.0017768517802200215	0.0	0.0025532643661754268	0.0030851068371410407	0.0037752561359937643	0.0	0.0022075986463197194	0.0014398054695408343	0.003654939572119519	0.0034159985972841574	0.0	0.012681439909800625	0.00391880001379532	0.002610277441202812	0.00267158554181844	0.002587848580064576	0.0026925395709883654	0.0040391763554213905	0.007333562062640673	0.006286667362739699	0.0031765037476075195	0.0035473037437057865	0.006594592405743561
Enterobacter	0.08892823666003329	0.061451113305838294	0.09896470150267452	0.020134899323230874	0.024546654344024563	0.12778677107550263	0.010843541482593666	0.0970991252565485	0.07572886483428037	0.09035320285052745	0.0980297131051942	0.030472393617563015	0.011154834950454108	0.018734838642470955	0.05904216781595587	0.14531658982582873	0.010811080933116522	0.09501102078103069	0.06269074287055341	0.05793505324659892	0.012467058284244095	0.13621695708781328	0.01741196394802654	0.12118613554982649	0.1197929877345037	0.03419878312361876	0.019613157117772152	0.07206035539533252	0.13745723808094684	0.0796345478532717	0.0854246138118112	0.011637207723871456	0.010411215501904011	0.12483480780876634	0.036992277074083826	0.0496473089868265	0.11224917027897552	0.019964213430246357	0.12039584814747552	0.0	0.04039146410865608	0.07400979660688597	0.09749650084526022	0.11375776106564345	0.07340796312823383	0.06644136875340523	0.03509599508124798	0.013238321121489167	0.12674146927688393	0.023454740209809536	0.025259168386025075	0.08731113627593813	0.07187469861291727	0.16773552058802338	0.07941232232444229	0.04912312607906862	0.07955170381606315	0.10818718691123515	0.05752515495274028	0.18398501578831059	0.025626694422691942	0.0710904660914908	0.08375065451135211	0.013734260817413356	0.06501404213984034	0.05276269201487821	0.11214786171193908	0.15126633434207779	0.030863069466567125	0.022459353606056682	0.010136521453648574	0.0779773798270834	0.10126420687737164	0.016391421701706422	0.11784707540235645	0.011391782390269427	0.0	0.14237274349191661	0.014312053712051727	0.015782586127405948	0.0	0.13862635722125988	0.008398189009898072	0.014997433431287389	0.15410572556870508	0.0	0.10991485870682458	0.12768357876481595	0.11486229847445836	0.135972019355192	0.015608169853418624	0.015608738507249899	0.04714899946061508	0.029539329904567226	0.12430380790006962	0.15338435392440836	0.1774414082776923	0.09926416513333572
Enterococcus	0.004348213983623382	0.006207299553402577	0.0032446965283957903	0.02215123114020349	0.00832945571666202	0.004809515004607488	0.008807368598904136	0.022756590796608207	0.02665520047577343	0.00706648871005228	0.007598615209710984	0.010248975456092562	0.00303619498405046	0.005325991370996221	0.004833005133359084	0.003248338952027858	0.005394344837202858	0.004443789699670377	0.01453489095698057	0.033378476575131114	0.004833946870623251	0.004296499530489311	0.0014328223932184095	0.008003903463239153	0.018474093978592204	0.011145796283951145	0.004591312162315259	0.006877085327060523	0.0026520071494440267	0.00251307167693515	0.0030598139088312917	0.0022442739830347306	0.013520958560948872	0.037560540169181214	0.005810492572687665	0.006084826374839867	0.0038644470261644075	0.06628107664704908	0.004546297735500827	0.0	0.0019250811017664327	0.008101660167080346	0.004501475685979936	0.0033444788931101493	0.007220489181648838	0.013257608748337427	0.002438500438275247	0.24532772254208646	0.008206164273494842	0.0025199185970180616	0.0023442009714895306	0.0022938104821127107	0.017750724413138175	0.004893876916394072	0.05617954365751103	0.03337357193701776	0.03009559165830635	0.03496131289808975	0.020408784490146093	0.003302424578376601	0.0024502886005010735	0.012607541963211134	0.003703483781388962	0.00208905244007942	0.010957654657093396	0.010568474250131087	0.004551046331599508	0.0033514104536318968	0.004190664130648982	0.004189067679067351	0.05580958252288864	0.014910821597218071	0.02624246824110271	0.003805354060179557	0.0031310104767444534	0.002027568684059853	0.0	0.003066724141541822	0.003925339925818509	0.28635358272945205	0.0	0.0027766985245104656	0.0018161860297454052	0.004091458284749772	0.003102249951890372	0.0	0.0067993748601110834	0.006536367740840303	0.0033958573991207863	0.004995117104208893	0.003785266380434222	0.002026016487696544	0.0035688802772482256	0.008798067891596562	0.03023838977723494	0.0033871193276812524	0.0026829634396142357	0.008382096946301498
Escherichia	0.21846190115765113	0.2086328869935695	0.2098591929199682	0.1739141874305341	0.14439017351773065	0.3229944432803185	0.12928250933756577	0.40971936939944215	0.14976589169126514	0.4325163471669455	0.17180655898466893	0.20864872643865456	0.10265094471331794	0.10359158208509753	0.4470553459986991	0.46343706250426475	0.40681223258161764	0.4116568269234812	0.30215373423619346	0.33441893001871464	0.06674042726426467	0.42837991339530435	0.26596043141158865	0.46986360764869844	0.07678214167558427	0.28077053958080966	0.1262741332281729	0.14764800138487988	0.5266926170466024	0.45837252655076344	0.37344605383434937	0.07836053372978402	0.07627214816087206	0.3981032531735475	0.20067753620838824	0.18278398831731776	0.5178503593465321	0.13695910051639526	0.6571924892002425	0.0	0.26264651509494247	0.37142805230417414	0.4657398299931289	0.5241851748727898	0.1600794083014081	0.2495141619920532	0.22382721955001686	0.10305331544310599	0.20352700788014683	0.07056599532398598	0.07629441533086538	0.3622076905968195	0.32573395734472277	0.13649659578901943	0.5006244573796562	0.19128566022516277	0.5096300621805335	0.4083252876574323	0.29423065162806405	0.5457946515755231	0.6274343122264133	0.2680168758754316	0.5544146167902285	0.5320020459190855	0.33536996710341743	0.2209653563421819	0.4892945574891446	0.6230069993940435	0.13900626421090867	0.09152054340630611	0.22876525441097015	0.3192014154606027	0.399485642171015	0.0853810608940457	0.5789580430021609	0.6664348928486686	0.0	0.5565375518332063	0.07650311852162596	0.09968999964190724	0.0	0.5505282865392047	0.7923483805839768	0.06380094478130072	0.534972926978079	0.0	0.5331132737490666	0.11180919993189209	0.06983124842804006	0.07856945234659546	0.08216948863610035	0.6574541021853876	0.5658553085370629	0.1726862696556846	0.4512662042580671	0.5664262325184678	0.21481231142620674	0.29504694479339016
Eubacterium	0.057046021748206145	0.1203699575260849	0.03877007714761481	0.08874127170639186	0.15812022669753326	0.0681382675255147	0.12663683826758557	0.06022885439879749	0.0908648411545182	0.13968187282297778	0.11186310428375044	0.16755192759130255	0.13006036326916232	0.05976445149574029	0.05048294452486916	0.04158230357936576	0.19988462233307067	0.14429669156166766	0.04858493446211466	0.08075422790316936	0.04619380997877849	0.14768245466600674	0.15898990757252243	0.1044223802906451	0.2169391947611166	0.05297460295748735	0.19045705217463615	0.07242206873207248	0.05441206641278291	0.07050184894164227	0.07674770758227865	0.048507001354906994	0.09876758713183337	0.09142950221850467	0.1333043637241224	0.03745990163416483	0.06760706874862706	0.06320597274012725	0.06116022240911741	0.0	0.035536509491979874	0.060872591709015586	0.0531864597791022	0.038620108578512155	0.03462366679830136	0.08666160296861133	0.03760155787105863	0.04692189504943374	0.10336083112170219	0.1015631606099725	0.12486891341152728	0.13937231390109536	0.07252606667588177	0.050757771427186606	0.05381495220620504	0.0492013573714307	0.15331549500730618	0.043582992273563735	0.06772147436780712	0.0343762540091235	0.048375787327391014	0.13580771935573002	0.04858728515901804	0.03808860411406936	0.15777768981081558	0.05077049585802138	0.0602962680960216	0.04832838618168112	0.08750736467708509	0.08204289280203814	0.23800397336247603	0.06644627320319725	0.11498521787425936	0.06564811060578488	0.042564222221648254	0.027074638353477443	0.0	0.0442074917442748	0.04059199337396798	0.06195614234785456	0.0	0.041118734826050975	0.025452950669415705	0.04503244183910508	0.03558521616387454	0.0	0.09409645544460096	0.06336776730643	0.039015584425550864	0.04321169402485145	0.05609841682489	0.03794528785766555	0.05955175817485988	0.056186947203192804	0.07466120711901653	0.04929939619353785	0.02628779543645853	0.09523131848275514
